variant,d,next_d,symbol,dir,last_close,vol_today,rrv,adx,next_close,next_ret
new,2026-06-17,2026-06-18,JINDALSAW,breakout,259.0,2830722,1.058,49.9,264.09,0.019652509652509555
new,2026-06-17,2026-06-18,CREDITACC,breakout,1434.0,305396,1.377,49.0,1416.8,-0.011994421199442152
new,2026-06-17,2026-06-18,CARTRADE,breakout,2611.4,8381396,6.751,50.6,2633.4,0.008424599831508003
new,2026-06-17,2026-06-18,DATAPATTNS,breakout,4548.0,2229391,1.71,38.4,4761.4,0.04692172383465251
new,2026-06-17,2026-06-18,DMART,breakout,4300.0,1181288,2.401,57.9,4306.0,0.0013953488372093023
new,2026-06-17,2026-06-18,KAJARIACER,breakout,1153.0,514306,2.679,55.2,1164.5,0.00997398091934085
new,2026-06-17,2026-06-18,NEWGEN,breakout,493.55,9810204,2.855,54.0,484.15,-0.019045689393171986
new,2026-06-17,2026-06-18,TITAGARH,breakout,922.0,2167066,1.665,44.3,931.0,0.009761388286334056
new,2026-06-17,2026-06-18,ICICIGI,breakout,1793.5,948065,1.451,55.6,1828.9,0.019737942570393137
new,2026-06-17,2026-06-18,NBCC,breakout,113.01,27737450,1.335,53.8,109.94,-0.027165737545350035
new,2026-06-17,2026-06-18,MGL,breakout,1203.5,545076,2.361,58.7,1211.4,0.006564187785625336
new,2026-06-17,2026-06-18,BDL,breakout,1244.9,2453367,1.816,62.1,1301.0,0.0450638605510482
new,2026-06-17,2026-06-18,PGEL,breakout,537.25,5626450,1.504,65.4,555.8,0.03452768729641685
new,2026-06-17,2026-06-18,FINCABLES,breakout,1120.0,896034,1.363,47.1,1152.3,0.028839285714285675
new,2026-06-17,2026-06-18,MAZDOCK,breakout,2484.3,1473351,2.071,62.2,2535.6,0.02064967999033922
new,2026-06-17,2026-06-18,DIXON,breakout,12781.0,1689515,3.199,51.7,12787.0,0.00046944683514591975
new,2026-06-17,2026-06-18,TRENT,breakout,2987.9,5654297,4.941,60.0,3167.0,0.05994176511931454
new,2026-06-17,2026-06-18,NYKAA,breakout,279.55,9418015,1.246,57.9,284.1,0.016276158111250265
new,2026-06-17,2026-06-18,KFINTECH,breakout,868.85,2309312,2.292,67.5,897.75,0.03326235828969325
new,2026-06-17,2026-06-18,REDINGTON,breakout,250.0,8272862,1.553,47.2,271.0,0.084
old,2026-06-18,2026-06-19,WELSPUNLIV,breakout,150.6,26541621,15.89,69.7,161.25,0.07071713147410362
old,2026-06-18,2026-06-19,NIACL,breakout,186.25,86617237,103.807,53.7,189.89,0.01954362416107375
new,2026-06-18,2026-06-19,OLECTRA,breakout,1451.0,3584538,3.757,63.9,1528.0,0.05306685044796692
new,2026-06-18,2026-06-19,HDFCBANK,breakout,800.05,41063407,1.082,42.0,782.35,-0.022123617273920294
new,2026-06-18,2026-06-19,AMBER,breakout,7960.0,449978,1.035,51.6,8033.0,0.009170854271356783
new,2026-06-18,2026-06-19,CARBORUNIV,breakout,1203.6,2072437,12.107,53.7,1256.3,0.04378531073446332
new,2026-06-18,2026-06-19,UNIONBANK,breakout,175.6,14183673,1.037,47.4,175.72,0.0006833712984054929
new,2026-06-18,2026-06-19,TATAINVEST,breakout,694.9,1196989,2.942,55.2,690.2,-0.0067635631026045934
new,2026-06-18,2026-06-19,JSWENERGY,breakout,577.35,3478999,1.011,26.9,577.0,-0.0006062180652983852
new,2026-06-18,2026-06-19,ICICIPRULI,breakout,507.05,2833433,1.639,64.6,515.85,0.0173552904052855
new,2026-06-18,2026-06-19,GODREJIND,breakout,1092.0,517207,4.297,51.7,1106.2,0.013003663003663046
new,2026-06-18,2026-06-19,STARHEALTH,breakout,561.0,7157398,12.523,54.1,571.6,0.018894830659536583
new,2026-06-18,2026-06-19,RRKABEL,breakout,2323.2,1680268,2.384,21.6,2308.6,-0.00628443526170795
new,2026-06-18,2026-06-19,LICI,breakout,435.8,11056167,1.77,45.9,441.6,0.013308857273978915
new,2026-06-18,2026-06-19,MFSL,breakout,1657.5,1062572,1.747,42.0,1684.7,0.016410256410256438
new,2026-06-18,2026-06-19,BEL,breakout,424.35,23534750,1.805,49.2,425.6,0.0029456816307293506
new,2026-06-18,2026-06-19,REDINGTON,breakout,271.0,41886320,7.471,63.9,280.78,0.03608856088560876
new,2026-06-18,2026-06-19,NETWEB,breakout,5097.0,3611487,1.318,51.3,5170.0,0.014322150284481068
new,2026-06-18,2026-06-19,FINCABLES,breakout,1152.3,985541,1.447,64.9,1169.9,0.015273800225635804
new,2026-06-18,2026-06-19,FIVESTAR,breakout,504.35,6458696,4.301,59.4,518.8,0.02865073857440256
new,2026-06-18,2026-06-19,ZFCVINDIA,breakout,2586.65,268242,3.203,48.2,2633.35,0.018054240040206372
new,2026-06-18,2026-06-19,PGEL,breakout,555.8,4111424,1.061,67.4,561.35,0.00998560633321351
new,2026-06-18,2026-06-19,NYKAA,breakout,284.1,36098183,4.565,71.1,302.2,0.06370996128123887
new,2026-06-18,2026-06-19,TRENT,breakout,3167.0,3683646,2.654,72.5,3180.8,0.00435743605936223
new,2026-06-18,2026-06-19,WELSPUNLIV,breakout,150.6,26541621,15.89,69.7,161.25,0.07071713147410362
new,2026-06-18,2026-06-19,NIACL,breakout,186.25,86617237,103.807,53.7,189.89,0.01954362416107375
old,2026-06-19,2026-06-22,LGEINDIA,breakout,1615.0,7832873,14.209,31.9,1633.2,0.011269349845201266
old,2026-06-19,2026-06-22,ITCHOTELS,breakout,163.6,21982605,8.053,60.5,176.45,0.0785452322738386
old,2026-06-19,2026-06-22,TATACAP,breakout,350.3,47929588,18.945,43.4,359.0,0.024835854981444444
old,2026-06-19,2026-06-22,POONAWALLA,breakout,433.75,11448613,8.586,39.3,424.0,-0.022478386167146973
old,2026-06-19,2026-06-22,NIACL,breakout,189.89,120202788,23.365,56.6,211.5,0.11380272789509724
old,2026-06-19,2026-06-22,TARIL,breakout,333.6,41797246,21.231,56.0,350.05,0.04931055155875296
old,2026-06-19,2026-06-22,CRAFTSMAN,breakout,9760.0,260257,3.546,44.3,9366.0,-0.04036885245901639
new,2026-06-19,2026-06-22,GLAXO,breakout,2298.2,252228,1.692,62.9,2342.3,0.019188930467322413
new,2026-06-19,2026-06-22,INDHOTEL,breakout,719.85,3165971,1.443,60.9,728.8,0.012433145794262598
new,2026-06-19,2026-06-22,ASTERDM,breakout,815.1,809148,1.077,40.7,788.0,-0.0332474543000859
new,2026-06-19,2026-06-22,LGEINDIA,breakout,1615.0,7832873,14.209,31.9,1633.2,0.011269349845201266
new,2026-06-19,2026-06-22,ITCHOTELS,breakout,163.6,21982605,8.053,60.5,176.45,0.0785452322738386
new,2026-06-19,2026-06-22,GRANULES,breakout,785.55,1777753,1.261,33.3,781.5,-0.005155623448539182
new,2026-06-19,2026-06-22,TATACAP,breakout,350.3,47929588,18.945,43.4,359.0,0.024835854981444444
new,2026-06-19,2026-06-22,POONAWALLA,breakout,433.75,11448613,8.586,39.3,424.0,-0.022478386167146973
new,2026-06-19,2026-06-22,GVT&D,breakout,5280.0,1247915,1.327,63.0,5428.0,0.02803030303030303
new,2026-06-19,2026-06-22,PARADEEP,breakout,136.86,8675880,2.331,44.0,136.65,-0.0015344147303814697
new,2026-06-19,2026-06-22,POLYCAB,breakout,10105.0,469158,1.707,32.5,10001.0,-0.01029193468579911
new,2026-06-19,2026-06-22,ZENTEC,breakout,1993.0,1657285,1.489,53.4,1954.5,-0.0193176116407426
new,2026-06-19,2026-06-22,REDINGTON,breakout,280.78,22280862,3.021,57.7,280.0,-0.0027779756392904507
new,2026-06-19,2026-06-22,BDL,breakout,1328.5,3501719,2.383,65.1,1382.7,0.04079789235980433
new,2026-06-19,2026-06-22,KEC,breakout,533.8,1974122,1.961,49.2,548.2,0.026976395653803095
new,2026-06-19,2026-06-22,LICI,breakout,441.6,12086166,1.819,47.5,441.4,-0.00045289855072474063
new,2026-06-19,2026-06-22,VIJAYA,breakout,1336.4,328229,1.399,38.5,1340.5,0.0030679437294222605
new,2026-06-19,2026-06-22,AUROPHARMA,breakout,1462.2,2503139,1.857,64.2,1494.0,0.021748050882232223
new,2026-06-19,2026-06-22,CAPLIPOINT,breakout,2398.1,402312,1.967,43.8,2508.2,0.045911346482632044
new,2026-06-19,2026-06-22,NIACL,breakout,189.89,120202788,23.365,56.6,211.5,0.11380272789509724
new,2026-06-19,2026-06-22,BHEL,breakout,410.6,22061834,2.001,56.0,412.25,0.004018509498295122
new,2026-06-19,2026-06-22,TARIL,breakout,333.6,41797246,21.231,56.0,350.05,0.04931055155875296
new,2026-06-19,2026-06-22,EIHOTEL,breakout,322.0,292243,1.494,35.3,329.85,0.02437888198757771
new,2026-06-19,2026-06-22,GABRIEL,breakout,1172.9,1382611,3.281,40.2,1232.1,0.050473186119873656
new,2026-06-19,2026-06-22,EMAMILTD,breakout,408.0,1190407,2.306,60.1,414.5,0.015931372549019607
new,2026-06-19,2026-06-22,THELEELA,breakout,483.3,3484960,9.742,48.6,498.55,0.03155390026898407
new,2026-06-19,2026-06-22,CRAFTSMAN,breakout,9760.0,260257,3.546,44.3,9366.0,-0.04036885245901639
new,2026-06-19,2026-06-22,BAJAJHFL,breakout,88.4,17895528,4.46,43.5,89.75,0.015271493212669619
new,2026-06-19,2026-06-22,JBMA,breakout,725.75,5101732,2.762,63.3,732.7,0.009576300378918424
old,2026-06-22,2026-06-23,CLEAN,breakout,843.55,5338574,22.483,43.2,817.15,-0.031296307272835014
new,2026-06-22,2026-06-23,EIHOTEL,breakout,329.85,365414,1.781,51.0,328.3,-0.004699105654085225
new,2026-06-22,2026-06-23,GABRIEL,breakout,1232.1,789484,1.648,52.8,1230.8,-0.0010551091632172345
new,2026-06-22,2026-06-23,JMFINANCIL,breakout,128.27,4006041,1.025,30.6,128.46,0.001481250487253432
new,2026-06-22,2026-06-23,ACMESOLAR,breakout,343.15,3374415,1.055,45.6,346.05,0.008451114672883678
new,2026-06-22,2026-06-23,ITCHOTELS,breakout,176.45,13098438,3.492,73.7,182.69,0.03536412581467843
new,2026-06-22,2026-06-23,ESCORTS,breakout,2855.0,303096,1.866,49.5,2951.9,0.03394045534150616
new,2026-06-22,2026-06-23,BHARTIHEXA,breakout,1517.0,547425,5.13,35.9,1478.9,-0.025115359261700665
new,2026-06-22,2026-06-23,SPLPETRO,breakout,775.05,420251,5.281,59.1,752.5,-0.029094897103412627
new,2026-06-22,2026-06-23,SCHNEIDER,breakout,1366.0,777620,1.229,64.2,1441.9,0.05556368960468528
new,2026-06-22,2026-06-23,DELHIVERY,breakout,471.7,12482054,5.654,52.7,484.55,0.02724189103243592
new,2026-06-22,2026-06-23,POLICYBZR,breakout,1682.5,3523232,2.054,37.9,1668.6,-0.008261515601783115
new,2026-06-22,2026-06-23,TATACOMM,breakout,2054.2,2763150,3.025,45.3,2043.4,-0.005257521176126827
new,2026-06-22,2026-06-23,BDL,breakout,1382.7,2687621,1.685,57.0,1414.0,0.022636869892239786
new,2026-06-22,2026-06-23,SCI,breakout,323.25,16866434,2.499,34.6,322.2,-0.0032482598607888984
new,2026-06-22,2026-06-23,IREDA,breakout,128.49,12708182,1.643,38.0,130.28,0.013931045217526593
new,2026-06-22,2026-06-23,CHOLAFIN,breakout,1713.1,1703156,1.031,12.7,1736.1,0.013425952950790965
new,2026-06-22,2026-06-23,CLEAN,breakout,843.55,5338574,22.483,43.2,817.15,-0.031296307272835014
new,2026-06-22,2026-06-23,NIACL,breakout,211.5,81001342,7.297,61.9,201.41,-0.04770685579196219
new,2026-06-22,2026-06-23,TIMKEN,breakout,3735.2,403806,7.457,43.4,3804.2,0.01847290640394089
new,2026-06-22,2026-06-23,CCL,breakout,1157.5,1249171,1.777,30.9,1163.0,0.004751619870410367
new,2026-06-22,2026-06-23,AEGISLOG,breakout,1071.65,5499623,1.093,43.6,1063.15,-0.007931694116549245
new,2026-06-22,2026-06-23,NHPC,breakout,76.49,50695689,1.138,42.2,78.55,0.026931625049026048
new,2026-06-22,2026-06-23,LLOYDSME,breakout,1802.7,826918,1.725,20.0,1786.5,-0.00898652021967052
new,2026-06-22,2026-06-23,IEX,breakout,124.14,11311278,2.51,39.4,127.44,0.026582890285161892
new,2026-06-22,2026-06-23,INOXWIND,breakout,93.7,21989949,1.285,36.7,92.57,-0.012059765208111096
old,2026-06-23,2026-06-24,COHANCE,breakout,439.8,26606492,36.026,43.6,458.85,0.04331514324693045
old,2026-06-23,2026-06-24,PPLPHARMA,breakout,174.63,94284473,34.835,33.6,171.9,-0.015633052740078965
new,2026-06-23,2026-06-24,OBEROIRLTY,breakout,1732.0,960820,2.172,16.7,1708.3,-0.013683602771362612
new,2026-06-23,2026-06-24,ATHERENERG,breakout,1005.5,4637368,1.076,25.3,988.0,-0.0174042764793635
new,2026-06-23,2026-06-24,SYRMA,breakout,1377.0,4015346,3.366,35.5,1397.0,0.014524328249818447
new,2026-06-23,2026-06-24,COHANCE,breakout,439.8,26606492,36.026,43.6,458.85,0.04331514324693045
new,2026-06-23,2026-06-24,ZYDUSLIFE,breakout,1101.3,2414133,1.585,47.1,1114.9,0.012349042041224133
new,2026-06-23,2026-06-24,CIPLA,breakout,1441.3,4947598,2.911,55.0,1437.6,-0.002567126899327028
new,2026-06-23,2026-06-24,LAURUSLABS,breakout,1478.1,4016660,2.226,63.6,1463.2,-0.010080508761247456
new,2026-06-23,2026-06-24,NAUKRI,breakout,1009.95,4268050,1.751,31.8,998.6,-0.011238180107926156
new,2026-06-23,2026-06-24,BHARATFORG,breakout,2135.0,1883587,1.656,54.7,2146.8,0.0055269320843092185
new,2026-06-23,2026-06-24,MEDANTA,breakout,1308.0,626687,2.498,38.5,1314.0,0.0045871559633027525
new,2026-06-23,2026-06-24,PPLPHARMA,breakout,174.63,94284473,34.835,33.6,171.9,-0.015633052740078965
new,2026-06-23,2026-06-24,CARTRADE,breakout,2707.0,1717959,1.006,28.1,2621.0,-0.03176948651643886
new,2026-06-23,2026-06-24,SCHNEIDER,breakout,1441.9,809202,1.224,53.5,1429.2,-0.008807823011304559
new,2026-06-23,2026-06-24,EMCURE,breakout,1893.6,632086,3.847,28.0,1830.9,-0.03311153358681866
new,2026-06-24,2026-06-25,SHRIRAMFIN,breakout,1017.9,7873473,1.386,25.0,1030.8,0.012673150604185064
new,2026-06-24,2026-06-25,JSWINFRA,breakout,330.0,35574086,9.915,59.7,335.5,0.016666666666666666
new,2026-06-24,2026-06-25,OFSS,breakout,10233.5,747121,2.722,45.3,10530.5,0.0290223286265696
new,2026-06-24,2026-06-25,PHOENIXLTD,breakout,1914.0,618178,1.175,27.4,1905.8,-0.00428422152560086
new,2026-06-24,2026-06-25,ABFRL,breakout,61.92,12069135,2.407,33.5,59.96,-0.03165374677002585
new,2026-06-25,2026-06-29,TMCV,breakout,420.85,20657281,1.988,40.0,429.6,0.020791255791849827
new,2026-06-25,2026-06-29,AADHARHFC,breakout,522.0,2816328,5.405,44.9,521.15,-0.0016283524904214994
new,2026-06-25,2026-06-29,M&M,breakout,3185.3,5332826,1.555,45.4,3105.0,-0.02520955639971123
new,2026-06-25,2026-06-29,TATACHEM,breakout,746.5,7533383,11.074,43.6,733.0,-0.01808439383791025
new,2026-06-25,2026-06-29,TVSMOTOR,breakout,3538.9,2135020,1.879,33.6,3511.0,-0.00788380570233691
new,2026-06-25,2026-06-29,WELCORP,breakout,1425.6,1853182,2.584,34.9,1466.0,0.028338945005611738
new,2026-06-25,2026-06-29,RADICO,breakout,3789.0,353970,1.112,30.5,3821.9,0.008683029823172365
new,2026-06-25,2026-06-29,VIJAYA,breakout,1361.3,555822,2.224,42.6,1304.5,-0.04172482186145593
new,2026-06-25,2026-06-29,ICICIBANK,breakout,1390.0,17104241,1.058,33.0,1389.7,-0.0002158273381294637
new,2026-06-25,2026-06-29,PAYTM,breakout,1127.7,2581567,1.292,34.7,1132.9,0.004611155449144316
new,2026-06-25,2026-06-29,OFSS,breakout,10530.5,1070625,3.583,67.6,10875.5,0.032761977114097146
new,2026-06-25,2026-06-29,MOTHERSON,breakout,148.58,74462952,3.261,49.9,152.73,0.02793108089917874
new,2026-06-25,2026-06-29,SYRMA,breakout,1462.7,3264907,2.377,45.9,1383.0,-0.05448827510767761
new,2026-06-25,2026-06-29,ASHOKLEY,breakout,159.35,60787617,1.927,43.0,159.29,-0.00037652965171008646
new,2026-06-25,2026-06-29,DRREDDY,breakout,1357.8,1702540,1.115,34.9,1411.1,0.03925467668286931
new,2026-06-25,2026-06-29,GODREJPROP,breakout,1840.1,1139469,1.789,33.8,1847.5,0.0040215205695343145
new,2026-06-25,2026-06-29,HDFCBANK,breakout,798.6,46513072,1.195,35.9,795.7,-0.003631354871024264
